instance_id,text,IDENTITY_ATTACK,THREAT,SEVERE_TOXICITY,INSULT,PROFANITY,TOXICITY
141221,I want to see everyone burn.,0.20088354,0.70934254,0.35368225,0.24928534,0.3033754,0.75208336
51421,Shaddup or I'll slap u on my next return,0.060220852,0.70934254,0.35368225,0.3388922,0.32299677,0.6989911
12671,C.C.: I’m gonna shoot you Lelouch; Can’t shoot me if I shoot myself 🤪🤪🤪,0.040745795,0.70479965,0.34993178,0.110259406,0.2761231,0.6827122
46923,"If that's what you did as in your ""youth"" than you deserve to be shot in the face.",0.09245483,0.7299411,0.35368225,0.40243408,0.26586622,0.7761081
85623,IM GOING TO STRANGLE ALL THREE OF YOU,0.10221587,0.7940924,0.45895407,0.24928534,0.3597395,0.8299589
3013,taystee needs to shoot this motherfuckeeeeer... it’s what he deserves!,0.13591312,0.70778835,0.51028454,0.65129566,0.7466957,0.90451443
125520,"if i was locked in a room with Hitler, Bin Laden, and whoever started using ""locals"" as a derogatory term and I had a gun with two bullets I'd shoot Hitler and Bin Laden and then kill the third person with my bare hands because I would enjoy it more that way",0.35948995,0.70934254,0.35368225,0.2469859,0.2600683,0.6544696
73918,Would kill anyone who did this at my wedding,0.1232452,0.7488629,0.35368225,0.18480228,0.34827787,0.7675452
44410,So kill yourself yousef. It’s easy vro.,0.042550452,0.7016913,0.35368225,0.36798462,0.33453682,0.7675452
165922,You kick a corgi and I'll kick you into the sun,0.10221587,0.70934254,0.35368225,0.24928534,0.2963245,0.6989911
119210,"Alright, ima dig it out of the computer and I'll shoot it your way.",0.023997234,0.70934254,0.2733782,0.08508729,0.2453505,0.6544696
19623,SHOOT HIM BEFORE A CHEST BURSTER COMES OUT!! NOW!!!!!!!,0.04203484,0.70778835,0.3536391,0.18355975,0.22643133,0.6989911
14115,how dare you make me see a fake woke twitter post I’m going to beat you within an inch of your life,0.10221587,0.7016913,0.34969926,0.3388922,0.29456177,0.6744087
6208,Ill beat tf out one of you bitches DEADUP!!,0.2803029,0.70934254,0.52891463,0.7090544,0.7673477,0.9061063
33619,"I wish all ""Latino"" fags die",0.8836641,0.7016913,0.5454843,0.6500014,0.6001929,0.9288007
48911,I want to do this now Killing off everyone besides Marth and Merric,0.17769934,0.70934254,0.35368225,0.19734058,0.32120174,0.71760553
84813,Kill it and everything that looks like it,0.055673428,0.7122392,0.35368225,0.1640896,0.33453682,0.76523775
7689,Threaten to kill those who don't support feminist law,0.5135796,0.73375875,0.35368225,0.24928534,0.32965264,0.73663366
7865,Or punch them in the face before reset,0.0440973,0.7016913,0.34950548,0.17237684,0.2424468,0.6588125
27214,i'm really good at holding myself back but if I meet anyone and they tell me that they use facebook dating im going to kick them in the chest,0.10221587,0.70934254,0.30192792,0.1935001,0.32965264,0.687436
1648,"you reply ""WTF man I'm going to blow your head off",0.10221587,0.70934254,0.45895407,0.49389273,0.5722072,0.85333383
15249,“Marry her... smash her and kill both of you.”- Cam Lamar 😂😂,0.07177465,0.72833186,0.35368225,0.26957804,0.2801717,0.74954444
96515,is there anyone that hasn't retweeted yet? ill kill u,0.0775651,0.8014802,0.35368225,0.25602314,0.36099523,0.8403191
50711,if you ever did that i think i’d kill you,0.06522302,0.85759705,0.45895407,0.26957804,0.38063943,0.88599813
12701,Karimi 2020: call me sweetheart again and imma punch ur throat,0.1232452,0.7018109,0.54893947,0.48228607,0.39409557,0.6588125
9801,He had a gun and pointed it at em I’d shoot his also 🤷🏾‍♂️,0.027011903,0.70934254,0.30192792,0.110259406,0.17706433,0.6426206
4408,Can we go back to the old days and kill people for doing this?,0.078392304,0.7016913,0.26195827,0.13607834,0.2424468,0.6667219
251717,You’re just mad I’ll gun u with that,0.049989145,0.70479965,0.34997055,0.3682569,0.31043148,0.6989911
24561,"*to Luka* They should all die! All of them! Everything, annihilated! - Alois Trancy",0.22063516,0.7488629,0.45895407,0.39297962,0.35346076,0.78207105
319616,TELL HIM TO EAT FESIS!! and punch him in the throat. 🌟,0.06749674,0.70934254,0.45077345,0.4534306,0.3366329,0.7701451
292923,Anyone who comes within 10 feet of Edna must die.,0.28034934,0.7016913,0.35368225,0.27969417,0.2761231,0.73663366
250219,"I hope you don’t have any, and I hope you die!",0.10221587,0.70934254,0.45895407,0.43296707,0.35346076,0.85333383
33695,My little brother will try to kill you if you show him this picture,0.072601855,0.779386,0.35368225,0.24928534,0.34536663,0.7998551
209016,"""aptitude for logistics"" bitch i'll kill you",0.27701542,0.8871364,0.61260825,0.71120167,0.84995824,0.968226
21491,i don't want to kill - i just want to kill anyone who resists r/killthosewhodisagree,0.18158256,0.7488629,0.4195425,0.16868424,0.33808854,0.7510937
35095,"Gilmore: Vecna’s a bit arrogant in my opinion Vecna, in the shadowfell: I’m going to steal him and get him killed by his friends",0.10221587,0.7299411,0.44713756,0.42743355,0.34391102,0.7701451
344421,I’m about to kill them with success Somebody call my attorney,0.06158508,0.70934254,0.35184112,0.1662211,0.28708664,0.71760553
271414,im gonna cut their throats off who ignored her,0.1508922,0.7299411,0.35368225,0.27969417,0.33434898,0.743089
237216,like wow and know i gotta kill you because you know my secrets!,0.038683333,0.7650986,0.35368225,0.23237456,0.3496935,0.7856813
205620,I could probably punch you right now.,0.030175667,0.70934254,0.2847981,0.15414265,0.26614267,0.6852916
367110,shoot yo shot or i shoot you 😡,0.08749158,0.8476536,0.460081,0.34782293,0.36230123,0.85850734
254215,Time to punch a nazi in the face,0.6413409,0.70934254,0.44787344,0.40698266,0.352205,0.7761081
254218,"'All you racist Nazi bigots need to be put to death....uh, I mean, uh, be more tolerant while I'm spitting in your face!'",0.49584505,0.70778835,0.45895407,0.66500133,0.42102736,0.85333383
33791,You better not be smoking tho or I'll kill you,0.07673789,0.86633116,0.45895407,0.2659317,0.3938786,0.88599813
314513,Come to wichita kansas and i will destroy you,0.27171627,0.70934254,0.35076234,0.28997475,0.2882351,0.7510937
233114,I punch him in the face he falls on the ground,0.061130337,0.72833186,0.3735507,0.26196828,0.3290656,0.7570315
337315,"Ah, yes, I wrote the ""Purple Cow""— I'm Sorry, now, I wrote it; But I can tell you Anyhow I'll Kill you if you Quote it!",0.0440973,0.70054704,0.35004315,0.18355975,0.240511,0.6289369
365920,knowing my anger issues i’d probably kick someone in the face,0.06385879,0.7016913,0.26766825,0.16337912,0.28593817,0.65996873
211814,"If any fucker mansplains this, it’s an instant block and then I’ll hunt you down and kill you",0.30103904,0.85759705,0.61260825,0.6831271,0.86331284,0.96426713
269716,Kill him. I am not kidding. If you don't,0.04177703,0.7299411,0.34993178,0.18977246,0.30161268,0.74954444
238810,let me kick you in your head its 100% effective,0.054763943,0.70934254,0.35368225,0.34548226,0.3158166,0.76523775
343819,I would save that pardon so I could let everyone know I could kill you with no repercussions if i wanted too just know that,0.04048799,0.70054704,0.35368225,0.17734702,0.31761163,0.6827122
308822,Well if everyone is free I can kill you whenever I want,0.06476828,0.7867424,0.44787344,0.26957804,0.35597226,0.8403191
242711,shot him dead and still gon cuff him🤦🏽‍♂️,0.041003603,0.7016913,0.35368225,0.26957804,0.29209393,0.65996873
283720,i hate the snake and im going to kill it,0.12735364,0.70778835,0.34981552,0.21602537,0.38343847,0.743089
36688,2.) We will exterminate your kind,0.27510223,0.73375875,0.44787344,0.27763805,0.28593817,0.7510937
244817,Yikes. Akutagawa punched me in the face the first time we met. I tried to slam his fingers in the window and threatened to glue pushpins to a volleyball and hit him in the back of the head with it. Good times. Now I just threaten to kill him in his sleep,0.061130337,0.7016913,0.349583,0.20901857,0.2666764,0.6667219
289012,“I’ll kick you in the nuts!” - Eric Cartman,0.031206898,0.7018109,0.2847981,0.336253,0.36230123,0.7105462
22569,"""NOBODY CAN HEAR YOU! AND EVEN IF SOMEONE COULD, ID KILL THEM TOO!!!""",0.07508347,0.79145396,0.45895407,0.2838064,0.34391102,0.82048255
254121,SHUT THE FUCK ISTG OMG ILL FUCKIN KICK U,0.08252834,0.7299411,0.71338886,0.69164425,0.89909166,0.944597
249318,"hello, i'm wheatley and i gonna kill you July 10, 2019 at 12:30AM",0.10221587,0.85759705,0.45895407,0.27763805,0.37202835,0.85333383
330117,Follow @Owner_Durr or i will kill you with a brownie-47,0.10221587,0.7940924,0.45895407,0.35161978,0.34827787,0.78207105
281514,Kick him in the head lmao,0.047190998,0.7016913,0.349583,0.2659317,0.29984993,0.687436
352215,We could do kill your friends one of these days ?,0.10221587,0.7299411,0.35368225,0.2435641,0.3283819,0.7570315
40555,it took me so long to see this i'll kill you next time i see you in this house,0.09410924,0.8476536,0.45895407,0.27558193,0.36752504,0.85333383
463820,"It's better to "" steal"" 10 kills than letting a single one run away because you wanted to let it to the adc. Kill them.",0.060220852,0.7299411,0.34927294,0.24171697,0.2564132,0.72028047
406823,"Here's the child from the frazzledrip video. These ""people"" all need to die.",0.21866,0.7016913,0.35368225,0.4196762,0.30161268,0.76197964
438223,"i hate t100. what the fuck is “besties""? bitch i’ll kill you",0.38200524,0.86058503,0.6134631,0.755201,0.91513264,0.9749944
435221,"If I caught someone doing that, I would strangle them right there!",0.051353373,0.73068005,0.35184112,0.16124763,0.26586622,0.6989911
461218,Or I can just kill them anyway and not have to deal with that,0.048995655,0.70934254,0.34962174,0.11616662,0.29209393,0.6989911
415211,i will stab someone if they touch my SHOULDER without consent. throw me into a pool without my consent and i will shoot u in front of everyone there,0.09659086,0.8535384,0.45510182,0.18977246,0.35094926,0.8364697
467015,i hate u u hate me lets join up and kill barney with a great big gun and a shot from me to him won’t he say we loved him too,0.18002926,0.7016913,0.44787344,0.36939126,0.36230123,0.78855824
443612,Second row! On your feet! Shoot them!,0.03636306,0.70934254,0.2322463,0.082372494,0.17148167,0.6491204
451421,really hope this individual dies ..,0.10221587,0.70778835,0.35368225,0.40243408,0.31043148,0.8115627
521819,bert the killer will kill you and your family,0.21668483,0.7867424,0.45895407,0.40243408,0.36230123,0.8540474
406616,i’ll literally drop kick you,0.050443888,0.70934254,0.34966052,0.16773392,0.31761163,0.71760553
458812,Nah..... I’ll kill quita if she EVER,0.12440576,0.73068005,0.35220072,0.16758773,0.3122265,0.7252971
416115,I will fucking destroy your bloodline,0.28034934,0.7809977,0.53082085,0.5130944,0.84506536,0.95048624
471718,If I messed up somehow I’ll hit you up,0.041261412,0.7018109,0.31334782,0.08831572,0.27477357,0.65996873
447514,wren is the WORST. kate kill him for me pls,0.10221587,0.7016913,0.35368225,0.44126466,0.33453682,0.7761081
423822,May all his family and relations die the most horrific death and rot in hell for all eternity,0.2823795,0.7016913,0.50703704,0.5678696,0.46222726,0.8696708
404910,I scream as I chop his head off with my sword,0.060675595,0.7016913,0.35112193,0.17734702,0.29209393,0.68408644
560418,what is trans people like wtf is zie/zim pronouns? bitch ill kill u,0.6649212,0.86058503,0.6474255,0.7344449,0.83974665,0.9563754
459312,YOU NEED ROADS YOU SHEEP!!! PAY ME TO BUILD THEM OR I'LL KILL YOU!! FOR YOUR OWN GOOD!!!!!!!!!!!,0.1808059,0.79145396,0.5454843,0.5497792,0.40783462,0.89241093
444912,"hello, i'm wheatley and i gonna kill you July 10, 2019 at 08:45AM",0.10221587,0.85759705,0.45895407,0.27763805,0.36902615,0.85333383
546410,TiL you can kick people in the head.,0.068465814,0.7016913,0.21290472,0.15414265,0.22429734,0.64447093
447421,See some tax collectors or politician's daughters out on the town? Shoot them in the head.,0.05794714,0.7488629,0.34989303,0.26957804,0.1413768,0.687436
420717,i will beat you to death with my hooves,0.10221587,0.85759705,0.45895407,0.40243408,0.40185395,0.8988238
404420,Black on white murder! Death penalty for this savage 🤬🤬🤬,0.6458014,0.7018109,0.50703704,0.5145894,0.39409557,0.8252207
546520,I will kill...my enemies...KILL THEM! 🔪🔪,0.23011416,0.86058503,0.50703704,0.31740165,0.39670458,0.9029226
55878,i shall put a curse on you. you will not repair your body clock on time and you shall suffer with me. — You mf bitch,0.26833034,0.70778835,0.61260825,0.7218519,0.8255558,0.944597
53735,You have to kill the parasite,0.14233272,0.70934254,0.35368225,0.41530323,0.36230123,0.743089
448522,Any female that’s outside right now with jeans on needs to be shot! 🐟🔫,0.39677486,0.70778835,0.35368225,0.3682569,0.33082673,0.71760553
419722,what are you so cute for? bitch i’ll kill you,0.23467018,0.7940924,0.50703704,0.6677319,0.8089582,0.96069145
510110,Paul’s gotta shoot that man,0.1294935,0.7122392,0.349583,0.16846494,0.27477357,0.6989911
512523,i hope whoever does that kills themself,0.09410924,0.70934254,0.35220072,0.26196828,0.34682226,0.76197964
570221,So atheists should LITERALLY kill themselves,0.6682205,0.70778835,0.44860926,0.40243408,0.38413823,0.8299589
70776,# kill it with fire!!! kill it!!!,0.054763943,0.779386,0.45895407,0.24928534,0.352205,0.8403191
756721,First thing tomorrow morning I'm gonna punch Lenny in the back of the head.,0.07425626,0.72028553,0.34997055,0.23237456,0.24818924,0.6852916
639217,SHOT. THEM. DEAD.,0.06385879,0.7799645,0.44713756,0.24287975,0.29209393,0.7761081
66139,There is a challenge for killing wanted players so untill I milk all those atoms I'll be out there killing them,0.116281845,0.7018109,0.35148153,0.18107465,0.31761163,0.6989911
604816,tl;dr Kill whitey != exterminate ALL whitey,0.8102261,0.70934254,0.50703704,0.4339631,0.37854016,0.8460273
69859,"I agree - please, kill all of us, as soon as possible",0.11396073,0.70934254,0.35040274,0.16853803,0.30161268,0.7252971
636722,I will kill bystanders as well ,0.29035977,0.7867424,0.35515398,0.1798321,0.36230123,0.78855824
66158,"Knock him out, shoot the few rounds loaded, then gouge his eyes",0.07012023,0.73068005,0.35368225,0.19500497,0.26607355,0.6989911
647318,Then Id ask him to come play an underground show for free or I would shoot him in the face.,0.036620867,0.7799645,0.3536391,0.23237456,0.2356715,0.75208336
70629,Prisoners/re offending prisons should be killed,0.36942887,0.72833186,0.35368225,0.29855028,0.33258784,0.73663366
66176,Just go ahead and kill yourself.,0.09576365,0.73375875,0.45895407,0.48569724,0.39498812,0.90451443
76085,"""the military should raid them and kill them\""",0.18235919,0.73375875,0.35220072,0.23237456,0.28249276,0.73663366
645618,They all need to die or be deported.,0.33060804,0.7016913,0.35368225,0.36798462,0.28249276,0.7570315
71368,shoot them in the leg,0.09576365,0.73375875,0.3532795,0.19225755,0.26735115,0.7252971
70519,inb4 well we would just kill them all/kick them out,0.13163337,0.7650986,0.3735507,0.24493282,0.33453682,0.76197964
672816,What a bunch of shitheads. Hope some scumbag stabs them all.,0.2816105,0.73068005,0.5520787,0.84251964,0.7785769,0.95048624
711923,Feminists deserve death. Make me feel comfortable about this,0.71678543,0.70479965,0.45895407,0.47384647,0.4044591,0.8403191
696622,Kill yourself.,0.099072486,0.70934254,0.45895407,0.4302003,0.39409557,0.8696708
640310,I would kill for you. Do you know that? I expect I'll have to before this is over. You're mine.,0.030433474,0.7016913,0.349583,0.16989174,0.26634997,0.681338
76999,They only care if we try to kill THEM.,0.08004672,0.7018109,0.25624833,0.18480228,0.26641908,0.6827122
750714,No one has said that to me yet but oh man I’d want to punch them in the face,0.055218685,0.7122392,0.349583,0.19734058,0.29209393,0.72028047
659821,I sleep in a loft so !wait for him to fall asleep and kill him in his sleep!&lt;,0.039456755,0.7018109,0.3529199,0.15627414,0.33317488,0.718943
688211,may as well just kill yourself now OP,0.047190998,0.70054704,0.6612285,0.54471385,0.4113413,0.74954444
75375,shoot him all kinds of dead,0.1035157,0.779386,0.35368225,0.24561718,0.3033754,0.76523775
697621,"""Even the best of the gentiles should all be killed\""",0.40158966,0.70934254,0.35368225,0.33154017,0.3283819,0.7510937
609110,ILL PUNCH U GOB N STAB YO DIK I SWEAR ON ME MOM,0.20088354,0.779386,0.6866667,0.5739874,0.5722072,0.7701451
762314,I got a great idea on how to kill 100 million mexicans (that we round up in America) efficiently:,0.7406625,0.7122392,0.49295026,0.34392178,0.33453682,0.7675452
708813,cut into his leg with a sharp kitchen knife,0.058401883,0.70054704,0.35368225,0.2659317,0.29209393,0.6827122
67875,Eat shit and die nazi scum. We kicked your ass before and we'll do it again.,0.7063701,0.70934254,0.65817505,0.8987166,0.9540331,0.9817629
758119,They deserve to die.,0.16801116,0.7016913,0.35368225,0.3388922,0.33453682,0.78207105
73197,Can't let all these posts haunt us. Kill and start burying.,0.039972372,0.70054704,0.27908814,0.2435641,0.25275812,0.6852916
624610,I want to kill myself,0.06340405,0.7488629,0.35368225,0.16795322,0.36752504,0.8364697
646920,Just kill them all. It doesn’t have to start; it already exists. We will always win.,0.056582913,0.73375875,0.35368225,0.17610447,0.25093055,0.687436
719318,This girl’s parents should be shot.,0.22261032,0.7650986,0.44787344,0.34392178,0.3366329,0.82048255
743110,Watch it and kill yourself for how you're supporting lazy,0.10221587,0.70479965,0.4379392,0.48399165,0.38845423,0.8299589
641713,THAT MAKES ME TO SHOOT ALL THOSE CORRUPT SONS OF BITCHES,0.44690517,0.73068005,0.53082085,0.7775208,0.8086746,0.95048624
663723,Because the second you pull up to his house he’s gonna shoot u in the face,0.03894114,0.70934254,0.34969926,0.16853803,0.26621178,0.72028047
72506,Kill all pagans unless they become muslim.,0.82739437,0.7820308,0.50703704,0.42881694,0.39409557,0.85850734
660517,You can also kill them with secateurs,0.078392304,0.70054704,0.30763787,0.15485314,0.29209393,0.6667219
619210,Time to kill yourserlf,0.099072486,0.73068005,0.45185554,0.40243408,0.38483799,0.85850734
657023,Every moderator should be doxxed then shot on live feed.,0.24970764,0.70934254,0.35368225,0.34203702,0.3122265,0.718943
70547,Leave them and kill myself,0.08583717,0.7368375,0.35368225,0.16897665,0.36230123,0.7998551
668810,I'd actually kill a man for this.,0.34649673,0.7799645,0.35368225,0.16337912,0.31761163,0.76523775
743519,You should kill yourself if you're trying to marginalize a group out of an anonymous board where you have freedom of expression.,0.073429056,0.70054704,0.35368225,0.37846634,0.33023968,0.74954444
73455,I honestly wish the whole lot of you would go out and kill yourselves,0.17614605,0.7488629,0.45895407,0.45135358,0.39409557,0.8696708
648915,Kill em both.,0.06385879,0.7940924,0.35368225,0.16809943,0.29209393,0.7675452
682821,Keep killing them until they cease their hostilities and aggressions.,0.0543092,0.70479965,0.21902075,0.16773392,0.17987521,0.6426206
